Time,LSTM_Pred,Time in state
2/21/2026 8:50,IDLE,00:03.0
2/21/2026 8:50,CYCLESTART,00:01.0
2/21/2026 8:50,IDLE,00:33.0
2/21/2026 8:51,CYCLESTART,05:05.1
2/21/2026 8:56,INCYCLE,00:02.0
2/21/2026 8:56,CYCLESTART,00:01.0
2/21/2026 8:56,INCYCLE,00:06.0
2/21/2026 8:56,CYCLESTART,00:01.0
2/21/2026 8:56,INCYCLE,00:02.0
2/21/2026 8:56,CYCLESTART,00:01.0
2/21/2026 8:56,INCYCLE,00:02.0
2/21/2026 8:56,CYCLESTART,00:01.0
2/21/2026 8:56,INCYCLE,00:01.0
2/21/2026 8:56,CYCLESTART,00:03.0
2/21/2026 8:56,INCYCLE,00:03.0
2/21/2026 8:56,CYCLESTART,00:03.0
2/21/2026 8:57,INCYCLE,00:03.0
2/21/2026 8:57,CYCLESTART,00:01.0
2/21/2026 8:57,INCYCLE,00:02.0
2/21/2026 8:57,CYCLESTART,00:19.0
2/21/2026 8:57,IDLE,00:30.0
2/21/2026 8:57,CYCLESTART,00:02.0
2/21/2026 8:57,IDLE,00:01.0
2/21/2026 8:58,CYCLESTART,00:02.0
2/21/2026 8:58,IDLE,00:11.5
2/21/2026 8:58,CYCLESTART,00:01.0
2/21/2026 8:58,IDLE,00:03.0
2/21/2026 8:58,CYCLESTART,00:01.0
2/21/2026 8:58,IDLE,00:03.0
2/21/2026 8:58,CYCLESTART,00:04.0
2/21/2026 8:58,IDLE,00:03.0
2/21/2026 8:58,CYCLESTART,00:02.0
2/21/2026 8:58,IDLE,00:40.0
2/21/2026 8:59,CYCLESTART,00:04.0
2/21/2026 8:59,IDLE,00:08.0
2/21/2026 8:59,CYCLESTART,01:01.5
2/21/2026 9:00,IDLE,00:02.0
2/21/2026 9:00,CYCLESTART,00:07.0
2/21/2026 9:00,IDLE,00:13.1
2/21/2026 9:00,CYCLESTART,00:04.9
2/21/2026 9:00,IDLE,01:42.0
2/21/2026 9:02,CYCLESTART,39:06.5
2/21/2026 9:41,INCYCLE,00:03.0
2/21/2026 9:41,CYCLESTART,00:17.0
2/21/2026 9:42,IDLE,00:10.0
2/21/2026 9:42,CYCLESTART,00:01.0
2/21/2026 9:42,IDLE,00:02.0
2/21/2026 9:42,CYCLESTART,00:49.0
2/21/2026 9:43,IDLE,00:02.0
2/21/2026 9:43,CYCLESTART,00:11.0
2/21/2026 9:43,IDLE,00:02.0
2/21/2026 9:43,CYCLESTART,00:12.5
2/21/2026 9:43,IDLE,00:01.0
2/21/2026 9:43,CYCLESTART,00:02.0
2/21/2026 9:43,IDLE,00:01.0
2/21/2026 9:43,CYCLESTART,00:06.0
2/21/2026 9:43,IDLE,00:01.0
2/21/2026 9:43,CYCLESTART,24:22.2
2/21/2026 10:08,INCYCLE,00:19.0
2/21/2026 10:08,CYCLESTART,00:46.5
2/21/2026 10:09,IDLE,00:02.0
2/21/2026 10:09,CYCLESTART,00:02.0
2/21/2026 10:09,IDLE,00:01.0
2/21/2026 10:09,CYCLESTART,00:02.0
2/21/2026 10:09,IDLE,00:01.0
2/21/2026 10:09,CYCLESTART,00:04.0
2/21/2026 10:09,IDLE,00:08.0
2/21/2026 10:09,CYCLESTART,00:06.0
2/21/2026 10:09,IDLE,00:01.0
2/21/2026 10:09,CYCLESTART,00:38.0
2/21/2026 10:10,IDLE,00:06.0
2/21/2026 10:10,CYCLESTART,00:02.0
2/21/2026 10:10,IDLE,00:03.0
2/21/2026 10:10,CYCLESTART,00:07.0
2/21/2026 10:10,IDLE,00:01.0
2/21/2026 10:10,CYCLESTART,00:06.0
2/21/2026 10:10,IDLE,00:01.0
2/21/2026 10:10,CYCLESTART,00:02.0
2/21/2026 10:10,IDLE,00:04.0
2/21/2026 10:10,CYCLESTART,00:01.0
2/21/2026 10:10,IDLE,00:03.0
2/21/2026 10:10,CYCLESTART,00:29.0
2/21/2026 10:11,IDLE,00:01.0
2/21/2026 10:11,CYCLESTART,00:01.0
2/21/2026 10:11,IDLE,00:02.0
2/21/2026 10:11,CYCLESTART,00:04.0
2/21/2026 10:11,IDLE,00:01.0
2/21/2026 10:11,CYCLESTART,00:02.5
2/21/2026 10:11,IDLE,00:04.0
2/21/2026 10:11,CYCLESTART,00:16.0
2/21/2026 10:11,IDLE,02:23.1
2/21/2026 10:14,CYCLESTART,00:01.0
2/21/2026 10:14,IDLE,00:01.0
2/21/2026 10:14,CYCLESTART,22:54.8
2/21/2026 10:37,IDLE,00:02.0
2/21/2026 10:37,CYCLESTART,00:04.0
2/21/2026 10:37,IDLE,00:07.0
2/21/2026 10:37,CYCLESTART,00:03.0
2/21/2026 10:37,IDLE,00:06.0
2/21/2026 10:37,CYCLESTART,00:47.0
2/21/2026 10:38,IDLE,00:01.0
2/21/2026 10:38,CYCLESTART,01:18.5
2/21/2026 10:39,INCYCLE,00:32.0
2/21/2026 10:40,IDLE,00:39.0
2/21/2026 10:40,INCYCLE,00:32.0
2/21/2026 10:41,IDLE,00:01.1
2/21/2026 10:41,INCYCLE,00:16.0
2/21/2026 10:41,IDLE,00:01.0
2/21/2026 10:41,INCYCLE,00:17.0
2/21/2026 10:41,IDLE,00:03.0
2/21/2026 10:41,INCYCLE,00:01.0
2/21/2026 10:42,IDLE,00:19.5
2/21/2026 10:42,INCYCLE,00:03.0
2/21/2026 10:42,IDLE,00:01.0
2/21/2026 10:42,INCYCLE,00:01.0
2/21/2026 10:42,IDLE,00:02.0
2/21/2026 10:42,INCYCLE,00:01.0
2/21/2026 10:42,IDLE,00:02.0
2/21/2026 10:42,INCYCLE,00:07.0
2/21/2026 10:42,IDLE,00:33.0
2/21/2026 10:43,INCYCLE,00:03.0
2/21/2026 10:43,IDLE,00:25.0
2/21/2026 10:43,INCYCLE,18:28.6
2/21/2026 11:02,IDLE,20:34.8
2/21/2026 11:22,CYCLESTART,00:01.0
2/21/2026 11:22,IDLE,00:03.0
2/21/2026 11:22,CYCLESTART,00:31.0
2/21/2026 11:23,IDLE,00:03.0
2/21/2026 11:23,CYCLESTART,00:01.0
2/21/2026 11:23,IDLE,00:02.0
2/21/2026 11:23,CYCLESTART,00:01.0
2/21/2026 11:23,IDLE,00:06.0
2/21/2026 11:23,CYCLESTART,00:01.0
2/21/2026 11:23,IDLE,00:01.0
2/21/2026 11:23,CYCLESTART,00:02.0
2/21/2026 11:23,IDLE,00:03.0
2/21/2026 11:23,CYCLESTART,00:02.0
2/21/2026 11:23,IDLE,00:02.0
2/21/2026 11:23,CYCLESTART,00:03.0
2/21/2026 11:23,IDLE,00:03.0
2/21/2026 11:23,CYCLESTART,00:58.0
2/21/2026 11:24,IDLE,00:04.0
2/21/2026 11:24,CYCLESTART,00:02.0
2/21/2026 11:24,IDLE,03:54.1
2/21/2026 11:28,CYCLESTART,02:12.5
2/21/2026 11:30,IDLE,02:27.5
2/21/2026 11:33,INCYCLE,00:02.0
2/21/2026 11:33,IDLE,00:01.0
2/21/2026 11:33,INCYCLE,00:02.0
2/21/2026 11:33,IDLE,00:05.0
2/21/2026 11:33,INCYCLE,00:02.0
2/21/2026 11:33,IDLE,00:10.0
2/21/2026 11:33,INCYCLE,01:15.0
2/21/2026 11:35,IDLE,00:10.0
2/21/2026 11:35,CYCLESTART,00:52.5
2/21/2026 11:36,INCYCLE,00:34.0
2/21/2026 11:36,CYCLESTART,00:02.0
2/21/2026 11:36,INCYCLE,00:01.0
2/21/2026 11:36,CYCLESTART,00:06.0
2/21/2026 11:36,INCYCLE,00:05.0
2/21/2026 11:36,CYCLESTART,00:01.0
2/21/2026 11:36,INCYCLE,00:01.0
2/21/2026 11:36,CYCLESTART,00:12.0
2/21/2026 11:37,INCYCLE,00:04.0
2/21/2026 11:37,CYCLESTART,00:07.0
2/21/2026 11:37,INCYCLE,00:02.0
2/21/2026 11:37,CYCLESTART,02:07.5
2/21/2026 11:39,INCYCLE,00:01.0
2/21/2026 11:39,CYCLESTART,05:16.0
2/21/2026 11:44,INCYCLE,00:01.0
2/21/2026 11:44,CYCLESTART,00:46.0
2/21/2026 11:45,INCYCLE,00:05.0
2/21/2026 11:45,CYCLESTART,00:02.0
2/21/2026 11:45,INCYCLE,03:46.0
2/21/2026 11:49,IDLE,00:08.0
2/21/2026 11:49,CYCLESTART,00:01.0
2/21/2026 11:49,IDLE,00:02.0
2/21/2026 11:49,CYCLESTART,00:04.0
2/21/2026 11:49,INCYCLE,00:19.0
2/21/2026 11:49,IDLE,00:02.0
2/21/2026 11:49,INCYCLE,00:07.0
2/21/2026 11:50,CYCLESTART,00:33.0
2/21/2026 11:50,IDLE,00:01.0
2/21/2026 11:50,CYCLESTART,00:45.0
2/21/2026 11:51,INCYCLE,00:13.0
2/21/2026 11:51,CYCLESTART,00:01.0
2/21/2026 11:51,INCYCLE,00:04.5
2/21/2026 11:51,CYCLESTART,00:03.0
2/21/2026 11:51,INCYCLE,00:13.1
2/21/2026 11:51,CYCLESTART,00:06.0
2/21/2026 11:52,INCYCLE,00:01.0
2/21/2026 11:52,CYCLESTART,00:01.0
2/21/2026 11:52,INCYCLE,00:03.0
2/21/2026 11:52,CYCLESTART,00:02.0
2/21/2026 11:52,INCYCLE,00:04.0
2/21/2026 11:52,CYCLESTART,00:03.0
2/21/2026 11:52,INCYCLE,00:01.0
2/21/2026 11:52,CYCLESTART,00:07.0
2/21/2026 11:52,INCYCLE,00:02.0
2/21/2026 11:52,CYCLESTART,00:04.0
2/21/2026 11:52,INCYCLE,00:02.0
2/21/2026 11:52,CYCLESTART,00:54.0
2/21/2026 11:53,IDLE,00:01.0
2/21/2026 11:53,CYCLESTART,00:02.0
2/21/2026 11:53,IDLE,00:01.0
2/21/2026 11:53,CYCLESTART,00:01.0
2/21/2026 11:53,IDLE,00:02.0
2/21/2026 11:53,CYCLESTART,00:02.0
2/21/2026 11:53,IDLE,01:05.5
2/21/2026 11:54,INCYCLE,00:02.0
2/21/2026 11:54,IDLE,00:14.0
2/21/2026 11:55,INCYCLE,00:05.0
2/21/2026 11:55,IDLE,02:47.5
2/21/2026 11:57,CYCLESTART,00:03.0
2/21/2026 11:57,IDLE,00:41.0
2/21/2026 11:58,CYCLESTART,01:30.0
2/21/2026 12:00,IDLE,00:24.0
2/21/2026 12:00,CYCLESTART,00:03.5
2/21/2026 12:00,IDLE,00:05.0
2/21/2026 12:00,CYCLESTART,00:04.1
2/21/2026 12:00,IDLE,00:01.0
2/21/2026 12:00,CYCLESTART,00:22.0
2/21/2026 12:01,IDLE,00:02.0
2/21/2026 12:01,CYCLESTART,00:03.0
2/21/2026 12:01,INCYCLE,02:59.5
2/21/2026 12:04,CYCLESTART,00:53.0
2/21/2026 12:05,INCYCLE,00:03.0
2/21/2026 12:05,CYCLESTART,00:04.0
2/21/2026 12:05,INCYCLE,00:02.5
2/21/2026 12:05,CYCLESTART,00:40.1
2/21/2026 12:05,INCYCLE,00:03.0
2/21/2026 12:05,CYCLESTART,00:02.0
2/21/2026 12:05,INCYCLE,02:23.0
2/21/2026 12:08,IDLE,00:02.0
2/21/2026 12:08,INCYCLE,01:24.6
2/21/2026 12:09,IDLE,00:25.0
2/21/2026 12:10,INCYCLE,00:02.0
2/21/2026 12:10,IDLE,02:43.5
2/21/2026 12:12,CYCLESTART,00:13.0
2/21/2026 12:13,INCYCLE,00:04.0
2/21/2026 12:13,CYCLESTART,00:02.0
2/21/2026 12:13,INCYCLE,00:45.0
2/21/2026 12:14,CYCLESTART,00:11.0
2/21/2026 12:14,INCYCLE,01:05.5
2/21/2026 12:15,IDLE,00:01.0
2/21/2026 12:15,INCYCLE,00:02.0
2/21/2026 12:15,IDLE,00:20.0
2/21/2026 12:15,INCYCLE,02:54.6
2/21/2026 12:18,IDLE,00:02.0
2/21/2026 12:18,INCYCLE,00:03.0
2/21/2026 12:18,CYCLESTART,00:20.0
2/21/2026 12:19,IDLE,00:02.0
2/21/2026 12:19,CYCLESTART,00:01.0
2/21/2026 12:19,IDLE,00:03.0
2/21/2026 12:19,INCYCLE,00:14.5
2/21/2026 12:19,IDLE,00:49.0
2/21/2026 12:20,INCYCLE,00:04.0
2/21/2026 12:20,IDLE,00:06.0
2/21/2026 12:20,INCYCLE,00:01.0
2/21/2026 12:20,IDLE,00:12.0
2/21/2026 12:20,INCYCLE,00:01.0
2/21/2026 12:20,IDLE,00:13.0
2/21/2026 12:20,INCYCLE,00:16.0
2/21/2026 12:21,IDLE,00:03.0
2/21/2026 12:21,INCYCLE,18:55.7
2/21/2026 12:40,IDLE,00:01.0
2/21/2026 12:40,INCYCLE,00:04.1
2/21/2026 12:40,IDLE,00:01.9
2/21/2026 12:40,INCYCLE,00:03.0
2/21/2026 12:40,IDLE,01:37.5
2/21/2026 12:41,INCYCLE,00:01.0
2/21/2026 12:41,IDLE,00:16.0
2/21/2026 12:42,INCYCLE,00:01.0
2/21/2026 12:42,IDLE,00:02.0
2/21/2026 12:42,INCYCLE,05:17.1
2/21/2026 12:47,CYCLESTART,14:20.6
2/21/2026 13:01,INCYCLE,00:04.0
2/21/2026 13:01,CYCLESTART,00:02.0
2/21/2026 13:01,INCYCLE,00:03.0
2/21/2026 13:01,CYCLESTART,00:04.0
2/21/2026 13:02,INCYCLE,00:07.0
2/21/2026 13:02,CYCLESTART,00:03.0
2/21/2026 13:02,INCYCLE,00:22.5
2/21/2026 13:02,CYCLESTART,00:01.0
2/21/2026 13:02,INCYCLE,00:09.0
2/21/2026 13:02,CYCLESTART,00:08.0
2/21/2026 13:02,INCYCLE,00:10.0
2/21/2026 13:03,CYCLESTART,00:10.0
2/21/2026 13:03,INCYCLE,00:02.0
2/21/2026 13:03,CYCLESTART,00:10.0
2/21/2026 13:03,INCYCLE,01:59.0
2/21/2026 13:05,CYCLESTART,00:01.0
2/21/2026 13:05,INCYCLE,00:13.0
2/21/2026 13:05,CYCLESTART,00:25.6
2/21/2026 13:06,IDLE,00:31.0
2/21/2026 13:06,CYCLESTART,00:02.0
2/21/2026 13:06,IDLE,01:34.0
2/21/2026 13:08,INCYCLE,00:01.0
2/21/2026 13:08,CYCLESTART,00:01.0
2/21/2026 13:08,IDLE,00:03.0
2/21/2026 13:08,CYCLESTART,00:05.0
2/21/2026 13:08,IDLE,00:01.0
2/21/2026 13:08,CYCLESTART,00:01.0
2/21/2026 13:08,IDLE,00:02.5
2/21/2026 13:08,CYCLESTART,00:01.0
2/21/2026 13:08,INCYCLE,00:02.0
2/21/2026 13:08,IDLE,00:04.0
2/21/2026 13:08,INCYCLE,00:01.0
2/21/2026 13:08,IDLE,00:57.9
2/21/2026 13:09,INCYCLE,02:16.5
2/21/2026 13:11,IDLE,00:02.0
2/21/2026 13:11,INCYCLE,00:02.0
2/21/2026 13:11,IDLE,00:39.0
2/21/2026 13:12,INCYCLE,00:01.0
2/21/2026 13:12,IDLE,00:02.0
2/21/2026 13:12,INCYCLE,00:52.0
2/21/2026 13:13,IDLE,00:57.5
2/21/2026 13:14,INCYCLE,00:02.0
2/21/2026 13:14,IDLE,00:38.0
2/21/2026 13:15,INCYCLE,00:20.0
2/21/2026 13:15,IDLE,00:04.0
2/21/2026 13:15,INCYCLE,00:11.0
2/21/2026 13:15,IDLE,00:04.0
2/21/2026 13:15,INCYCLE,00:01.0
2/21/2026 13:15,IDLE,00:39.0
2/21/2026 13:16,INCYCLE,00:03.5
2/21/2026 13:16,IDLE,08:49.5
2/21/2026 13:25,CYCLESTART,00:01.0
2/21/2026 13:25,IDLE,03:24.6
2/21/2026 13:28,CYCLESTART,00:02.0
2/21/2026 13:28,IDLE,01:26.5
2/21/2026 13:30,CYCLESTART,00:31.1
2/21/2026 13:30,IDLE,00:01.9
2/21/2026 13:30,CYCLESTART,00:01.0
2/21/2026 13:30,IDLE,00:09.0
2/21/2026 13:30,CYCLESTART,00:47.5
2/21/2026 13:31,IDLE,00:24.0
2/21/2026 13:32,CYCLESTART,00:08.0
2/21/2026 13:32,IDLE,00:12.0
2/21/2026 13:32,CYCLESTART,00:01.0
2/21/2026 13:32,IDLE,00:05.0
2/21/2026 13:32,CYCLESTART,00:01.0
2/21/2026 13:32,IDLE,00:17.0
2/21/2026 13:32,CYCLESTART,00:11.0
2/21/2026 13:32,IDLE,00:05.0
2/21/2026 13:33,CYCLESTART,00:01.0
2/21/2026 13:33,IDLE,02:30.5
2/21/2026 13:35,CYCLESTART,00:01.0
2/21/2026 13:35,IDLE,00:13.0
2/21/2026 13:35,CYCLESTART,00:02.0
2/21/2026 13:35,IDLE,00:24.5
2/21/2026 13:36,CYCLESTART,00:01.0
2/21/2026 13:36,IDLE,00:03.0
2/21/2026 13:36,CYCLESTART,00:01.0
2/21/2026 13:36,IDLE,00:06.0
2/21/2026 13:36,CYCLESTART,00:01.0
2/21/2026 13:36,IDLE,00:05.0
2/21/2026 13:36,CYCLESTART,00:10.0
2/21/2026 13:36,IDLE,00:03.0
2/21/2026 13:36,CYCLESTART,00:05.0
2/21/2026 13:36,IDLE,00:02.0
2/21/2026 13:36,CYCLESTART,00:07.0
2/21/2026 13:36,IDLE,00:01.0
2/21/2026 13:36,CYCLESTART,00:24.0
2/21/2026 13:37,IDLE,00:03.0
2/21/2026 13:37,CYCLESTART,00:02.0
2/21/2026 13:37,IDLE,00:18.0
2/21/2026 13:37,CYCLESTART,00:07.0
2/21/2026 13:37,IDLE,00:03.0
2/21/2026 13:37,CYCLESTART,00:04.0
2/21/2026 13:38,IDLE,00:03.0
2/21/2026 13:38,CYCLESTART,00:05.0
2/21/2026 13:38,IDLE,00:05.0
2/21/2026 13:38,CYCLESTART,00:03.0
2/21/2026 13:38,IDLE,00:09.0
2/21/2026 13:38,CYCLESTART,00:01.0
2/21/2026 13:38,IDLE,00:01.0
2/21/2026 13:38,CYCLESTART,00:02.0
2/21/2026 13:38,IDLE,00:03.0
2/21/2026 13:38,CYCLESTART,00:04.0
2/21/2026 13:38,IDLE,00:03.0
2/21/2026 13:38,CYCLESTART,00:01.0
2/21/2026 13:38,IDLE,00:03.0
2/21/2026 13:38,CYCLESTART,00:01.0
2/21/2026 13:38,IDLE,00:10.0
2/21/2026 13:38,CYCLESTART,00:02.0
2/21/2026 13:38,IDLE,00:04.0
2/21/2026 13:39,CYCLESTART,00:04.0
2/21/2026 13:39,IDLE,00:03.5
2/21/2026 13:39,CYCLESTART,00:03.0
2/21/2026 13:39,IDLE,00:03.0
2/21/2026 13:39,CYCLESTART,00:12.0
2/21/2026 13:39,IDLE,00:04.0
2/21/2026 13:39,CYCLESTART,00:07.0
2/21/2026 13:39,IDLE,00:01.0
2/21/2026 13:39,CYCLESTART,00:02.0
2/21/2026 13:39,IDLE,00:01.0
2/21/2026 13:39,CYCLESTART,00:02.0
2/21/2026 13:39,IDLE,00:04.0
2/21/2026 13:39,CYCLESTART,00:05.0
2/21/2026 13:39,IDLE,00:13.0
2/21/2026 13:40,CYCLESTART,00:03.0
2/21/2026 13:40,IDLE,00:01.0
2/21/2026 13:40,CYCLESTART,00:03.0
2/21/2026 13:40,IDLE,00:02.0
2/21/2026 13:40,CYCLESTART,00:46.0
2/21/2026 13:40,IDLE,00:01.0
2/21/2026 13:41,CYCLESTART,00:02.0
2/21/2026 13:41,IDLE,00:04.0
2/21/2026 13:41,CYCLESTART,47:03.9
2/21/2026 15:28,INCYCLE,01:50.6
2/21/2026 15:30,CYCLESTART,00:03.0
2/21/2026 15:30,INCYCLE,00:01.0
2/21/2026 15:30,CYCLESTART,00:02.0
2/21/2026 15:30,INCYCLE,00:04.0
2/21/2026 15:30,CYCLESTART,00:06.0
2/21/2026 15:30,INCYCLE,22:34.2
2/21/2026 15:52,IDLE,00:01.0
2/21/2026 15:52,INCYCLE,00:24.0
2/21/2026 15:53,IDLE,00:02.0
2/21/2026 15:53,INCYCLE,00:48.5
2/21/2026 15:54,IDLE,00:01.0
2/21/2026 15:54,INCYCLE,00:02.0
2/21/2026 15:54,IDLE,00:03.0
2/21/2026 15:54,INCYCLE,00:07.0
2/21/2026 15:54,IDLE,00:01.0
2/21/2026 15:54,INCYCLE,00:03.0
2/21/2026 15:54,IDLE,00:10.0
2/21/2026 15:54,INCYCLE,00:01.0
2/21/2026 15:54,IDLE,00:18.0
2/21/2026 15:54,INCYCLE,00:05.0
2/21/2026 15:54,IDLE,00:07.0
2/21/2026 15:55,INCYCLE,00:02.0
2/21/2026 15:55,IDLE,00:48.0
2/21/2026 15:55,INCYCLE,00:14.5
2/21/2026 15:56,IDLE,00:01.0
2/21/2026 15:56,INCYCLE,01:31.0
2/21/2026 15:57,IDLE,00:01.0
2/21/2026 15:57,INCYCLE,00:02.0
2/21/2026 15:57,IDLE,08:54.7
2/21/2026 16:06,CYCLESTART,01:28.5
2/21/2026 16:08,INCYCLE,00:02.0
2/21/2026 16:08,CYCLESTART,00:58.0
2/21/2026 16:09,INCYCLE,00:08.0
2/21/2026 16:09,CYCLESTART,00:06.0
2/21/2026 16:09,INCYCLE,00:02.0
2/21/2026 16:09,CYCLESTART,00:10.0
2/21/2026 16:09,INCYCLE,00:13.0
2/21/2026 16:09,CYCLESTART,00:01.0
2/21/2026 16:09,INCYCLE,00:14.0
2/21/2026 16:10,CYCLESTART,00:02.0
2/21/2026 16:10,INCYCLE,00:11.5
2/21/2026 16:10,CYCLESTART,00:01.0
2/21/2026 16:10,INCYCLE,00:02.0
2/21/2026 16:10,CYCLESTART,00:17.0
2/21/2026 16:10,INCYCLE,00:02.0
2/21/2026 16:10,CYCLESTART,00:05.0
2/21/2026 16:10,INCYCLE,00:02.0
2/21/2026 16:10,CYCLESTART,06:40.1
2/21/2026 16:17,INCYCLE,05:09.0
2/21/2026 16:22,CYCLESTART,00:03.0
2/21/2026 16:22,INCYCLE,00:03.0
2/21/2026 16:22,CYCLESTART,00:07.0
2/21/2026 16:22,INCYCLE,00:04.0
2/21/2026 16:22,CYCLESTART,00:03.0
2/21/2026 16:22,INCYCLE,00:16.5
2/21/2026 16:23,CYCLESTART,00:21.0
2/21/2026 16:23,INCYCLE,00:06.0
2/21/2026 16:23,CYCLESTART,00:01.0
2/21/2026 16:23,INCYCLE,00:05.0
2/21/2026 16:23,CYCLESTART,00:21.0
2/21/2026 16:24,INCYCLE,00:04.0
2/21/2026 16:24,CYCLESTART,00:03.0
2/21/2026 16:24,INCYCLE,00:02.0
2/21/2026 16:24,CYCLESTART,00:01.0
2/21/2026 16:24,INCYCLE,00:01.0
2/21/2026 16:24,CYCLESTART,07:52.5
2/21/2026 16:32,INCYCLE,00:04.0
2/21/2026 16:32,CYCLESTART,00:01.0
2/21/2026 16:32,INCYCLE,00:53.0
2/21/2026 16:33,CYCLESTART,00:02.0
2/21/2026 16:33,INCYCLE,00:02.0
2/21/2026 16:33,CYCLESTART,00:27.5
2/21/2026 16:33,INCYCLE,00:01.0
2/21/2026 16:33,CYCLESTART,00:02.0
2/21/2026 16:33,INCYCLE,02:21.0
2/21/2026 16:36,IDLE,00:03.0
2/21/2026 16:36,INCYCLE,00:01.0
2/21/2026 16:36,IDLE,00:03.0
2/21/2026 16:36,INCYCLE,00:20.5
2/21/2026 16:36,IDLE,00:01.0
2/21/2026 16:36,INCYCLE,00:13.0
2/21/2026 16:36,IDLE,00:41.0
2/21/2026 16:37,INCYCLE,00:34.0
2/21/2026 16:37,IDLE,00:11.0
2/21/2026 16:38,INCYCLE,00:16.0
2/21/2026 16:38,IDLE,01:25.5
2/21/2026 16:39,INCYCLE,04:02.0
2/21/2026 16:43,IDLE,00:01.0
2/21/2026 16:43,INCYCLE,06:38.0
2/21/2026 16:50,IDLE,00:34.0
2/21/2026 16:51,INCYCLE,00:03.0
2/21/2026 16:51,IDLE,00:05.0
2/21/2026 16:51,INCYCLE,00:14.0
2/21/2026 16:51,IDLE,00:03.5
2/21/2026 16:51,INCYCLE,00:02.0
2/21/2026 16:51,IDLE,00:15.0
2/21/2026 16:51,INCYCLE,00:06.0
2/21/2026 16:51,IDLE,00:01.0
2/21/2026 16:51,INCYCLE,00:02.0
2/21/2026 16:51,IDLE,00:01.0
2/21/2026 16:51,INCYCLE,00:02.0
2/21/2026 16:51,IDLE,00:42.0
2/21/2026 16:52,INCYCLE,01:24.5
2/21/2026 16:54,IDLE,00:26.0
2/21/2026 16:54,INCYCLE,00:01.0
2/21/2026 16:54,IDLE,00:01.0
2/21/2026 16:54,INCYCLE,00:07.0
2/21/2026 16:54,IDLE,00:02.0
2/21/2026 16:54,INCYCLE,00:01.0
2/21/2026 16:54,IDLE,00:02.0
2/21/2026 16:54,INCYCLE,00:01.0
2/21/2026 16:54,IDLE,00:01.0
2/21/2026 16:54,INCYCLE,00:02.0
2/21/2026 16:54,IDLE,00:03.0
2/21/2026 16:54,INCYCLE,00:02.0
2/21/2026 16:54,IDLE,00:02.0
2/21/2026 16:54,INCYCLE,00:08.0
2/21/2026 16:55,IDLE,00:02.0
2/21/2026 16:55,INCYCLE,01:50.6
2/21/2026 16:56,IDLE,00:01.0
2/21/2026 16:56,INCYCLE,00:03.0
2/21/2026 16:57,IDLE,02:46.5
2/21/2026 16:59,INCYCLE,00:07.0
2/21/2026 16:59,CYCLESTART,00:04.0
2/21/2026 16:59,INCYCLE,00:10.0
2/21/2026 17:00,CYCLESTART,00:02.0
2/21/2026 17:00,INCYCLE,00:01.0
2/21/2026 17:00,CYCLESTART,00:07.0
2/21/2026 17:00,IDLE,00:44.0
2/21/2026 17:01,INCYCLE,00:01.0
2/21/2026 17:01,IDLE,00:02.0
2/21/2026 17:01,INCYCLE,00:06.0
2/21/2026 17:01,IDLE,00:01.0
2/21/2026 17:01,INCYCLE,00:01.0
2/21/2026 17:01,IDLE,00:02.0
2/21/2026 17:01,INCYCLE,03:33.5
2/21/2026 17:04,IDLE,00:03.0
2/21/2026 17:04,CYCLESTART,00:35.5
2/21/2026 17:05,IDLE,00:05.0
2/21/2026 17:05,INCYCLE,00:19.0
2/21/2026 17:05,IDLE,00:09.0
2/21/2026 17:06,CYCLESTART,00:12.0
2/21/2026 17:06,IDLE,00:22.0
2/21/2026 17:06,CYCLESTART,00:01.0
2/21/2026 17:06,IDLE,00:02.0
2/21/2026 17:06,CYCLESTART,00:06.0
2/21/2026 17:06,INCYCLE,00:06.0
2/21/2026 17:06,IDLE,00:01.0
2/21/2026 17:06,INCYCLE,01:00.5
2/21/2026 17:07,IDLE,00:02.0
2/21/2026 17:07,INCYCLE,00:01.0
2/21/2026 17:07,IDLE,00:04.0
2/21/2026 17:07,INCYCLE,00:02.0
2/21/2026 17:08,IDLE,00:03.0
2/21/2026 17:08,INCYCLE,00:01.0
2/21/2026 17:08,IDLE,00:01.0
2/21/2026 17:08,INCYCLE,00:02.0
2/21/2026 17:08,IDLE,00:07.0
2/21/2026 17:08,INCYCLE,00:01.0
2/21/2026 17:08,IDLE,00:02.0
2/21/2026 17:08,INCYCLE,00:04.0
2/21/2026 17:08,IDLE,00:35.0
2/21/2026 17:08,INCYCLE,01:15.5
2/21/2026 17:10,IDLE,00:02.0
2/21/2026 17:10,INCYCLE,00:03.0
2/21/2026 17:10,IDLE,02:07.5
2/21/2026 17:12,CYCLESTART,00:02.0
2/21/2026 17:12,IDLE,00:02.0
2/21/2026 17:12,CYCLESTART,00:02.0
2/21/2026 17:12,IDLE,00:01.0
2/21/2026 17:12,CYCLESTART,00:03.0
2/21/2026 17:12,IDLE,00:03.0
2/21/2026 17:12,CYCLESTART,00:42.0
2/21/2026 17:13,IDLE,00:02.0
2/21/2026 17:13,CYCLESTART,00:07.0
2/21/2026 17:13,IDLE,00:08.0
2/21/2026 17:13,CYCLESTART,00:08.0
2/21/2026 17:13,IDLE,00:01.0
2/21/2026 17:13,CYCLESTART,00:04.0
2/21/2026 17:13,IDLE,00:02.0
2/21/2026 17:13,CYCLESTART,00:02.0
